"customer_id","gender","age","tier","region","city"
"CUS1378","Female","28","Regular","Seoul","Seongdong-gu"
"CUS1379","Male","18","Silver","Incheon","Yeonsu-gu"
"CUS1380","Male","28","Regular","Daejeon","Daedeok-gu"
"CUS1381","Female","39","Premium","Incheon","Namdong-gu"
"CUS1382","Male","21","Silver","Seoul","Nowon-gu"
"CUS1383","Female","37","Regular","Busan","Busanjin-gu"
"CUS1384","Female","29","Regular","Seoul","Jongno-gu"
"CUS1385","Male","35","Silver","Chungcheong","Cheongju"
"CUS1386","Male","37","Regular","Gangwon","Samcheok"
"CUS1387","Male","29","Premium","Daejeon","Seo-gu"
"CUS1388","Male","31","Regular","Seoul","Songpa-gu"
"CUS1389","Female","48","Regular","Seoul","Mapo-gu"
"CUS1390","Female","44","Silver","Gyeonggi","Hwaseong"
"CUS1391","Male","29","Regular","Seoul","Gangnam-gu"
"CUS1392","Male","18","Regular","Seoul","Nowon-gu"
"CUS1393","Male","46","Gold","Gyeonggi","Uijeongbu"
"CUS1394","Female","34","Regular","Gyeongsang","Pohang"
"CUS1395","Male","57","Gold","Seoul","Jongno-gu"
"CUS1396","Male","19","Silver","Daegu","Dalseo-gu"
"CUS1397","Male","32","Premium","Gyeongsang","Pohang"
"CUS1398","Male","38","Regular","Chungcheong","Sejong"
"CUS1399","Male","29","Gold","Seoul","Jongno-gu"
"CUS1400","Male","30","Gold","Seoul","Dobong-gu"
"CUS1401","Male","40","Silver","Busan","Haeundae-gu"
"CUS1402","Female","21","Regular","Gwangju","Gwangsan-gu"
"CUS1403","Male","29","Regular","Gyeonggi","Pyeongtaek"
"CUS1404","Male","30","Regular","Gyeongsang","Pohang"
"CUS1405","Female","28","Gold","Gwangju","Nam-gu"
"CUS1406","Female","30","Silver","Daegu","Buk-gu"
"CUS1407","Female","18","Regular","Incheon","Seo-gu"
"CUS1408","Female","33","Silver","Gyeonggi","Bucheon"
"CUS1409","Male","18","Regular","Daejeon","Seo-gu"
"CUS1410","Female","31","Gold","Seoul","Songpa-gu"
"CUS1411","Female","32","Regular","Jeolla","Gwangyang"
"CUS1412","Male","31","Regular","Chungcheong","Asan"
"CUS1413","Female","24","Regular","Gyeongsang","Gyeongju"
"CUS1414","Female","27","Regular","Busan","Dongrae-gu"
"CUS1415","Male","31","Regular","Seoul","Seongdong-gu"
"CUS1416","Female","38","Gold","Gyeonggi","Suwon"
"CUS1417","Female","41","Gold","Chungcheong","Cheongju"
"CUS1418","Male","25","Silver","Gyeongsang","Andong"
"CUS1419","Male","34","Silver","Gyeonggi","Uijeongbu"
"CUS1420","Female","48","Regular","Seoul","Songpa-gu"
"CUS1421","Male","47","Gold","Gangwon","Samcheok"
"CUS1422","Male","25","Gold","Gwangju","Dong-gu"
"CUS1423","Male","38","Regular","Gyeongsang","Gyeongju"
"CUS1424","Male","36","Regular","Daegu","Jung-gu"
"CUS1425","Male","29","Regular","Chungcheong","Cheongju"
"CUS1426","Female","35","Gold","Gyeonggi","Bucheon"
"CUS1427","Female","30","Regular","Gyeonggi","Namyangju"
"CUS1428","Female","44","Silver","Seoul","Mapo-gu"
"CUS1429","Female","44","Silver","Busan","Nam-gu"
"CUS1430","Female","31","Silver","Gangwon","Sokcho"
"CUS1431","Female","47","Gold","Seoul","Gangnam-gu"
"CUS1432","Female","46","Gold","Gyeonggi","Namyangju"
"CUS1433","Male","37","Regular","Daejeon","Dong-gu"
"CUS1434","Male","38","Premium","Seoul","Dobong-gu"
"CUS1435","Male","24","Silver","Daegu","Dong-gu"
"CUS1436","Female","21","Regular","Gyeongsang","Pohang"
"CUS1437","Male","32","Regular","Gwangju","Dong-gu"
"CUS1438","Female","29","Regular","Gyeonggi","Goyang"
"CUS1439","Male","42","Silver","Gyeonggi","Goyang"
"CUS1440","Male","31","Silver","Busan","Suyeong-gu"
"CUS1441","Male","39","Premium","Seoul","Gangnam-gu"
"CUS1442","Male","32","Silver","Daegu","Dong-gu"
"CUS1443","Male","23","Regular","Gyeonggi","Seongnam"
"CUS1444","Female","38","Silver","Gangwon","Gangneung"
"CUS1445","Female","36","Regular","Gyeonggi","Namyangju"
"CUS1446","Female","21","Regular","Busan","Busanjin-gu"
"CUS1447","Female","48","Premium","Incheon","Seo-gu"
"CUS1448","Female","27","Regular","Gyeonggi","Suwon"
"CUS1449","Male","22","Regular","Seoul","Seongdong-gu"
"CUS1450","Female","33","Regular","Seoul","Gwanak-gu"
"CUS1451","Female","32","Premium","Daejeon","Seo-gu"
"CUS1452","Female","27","Regular","Busan","Busanjin-gu"
"CUS1453","Female","27","Silver","Gyeonggi","Namyangju"
"CUS1454","Male","43","Premium","Seoul","Jongno-gu"
"CUS1455","Male","40","Regular","Seoul","Nowon-gu"
"CUS1456","Female","24","Regular","Gyeonggi","Suwon"
"CUS1457","Female","35","Silver","Daegu","Jung-gu"
"CUS1458","Male","40","Premium","Busan","Busanjin-gu"
"CUS1459","Male","31","Regular","Gwangju","Gwangsan-gu"
"CUS1460","Male","29","Regular","Chungcheong","Cheongju"
"CUS1461","Male","34","Regular","Daejeon","Daedeok-gu"
"CUS1462","Male","32","Gold","Gyeonggi","Namyangju"
"CUS1463","Male","21","Regular","Seoul","Gwanak-gu"
"CUS1464","Female","22","Regular","Seoul","Yeongdeungpo-gu"
"CUS1465","Male","18","Regular","Busan","Saha-gu"
"CUS1466","Male","29","Premium","Chungcheong","Asan"
"CUS1467","Male","27","Regular","Busan","Nam-gu"
"CUS1468","Male","","Regular","Gyeonggi","Goyang"
"CUS1469","Female","39","Gold","Seoul","Dobong-gu"
"CUS1470","Female","21","Regular","Seoul","Mapo-gu"
"CUS1471","Male","30","Regular","Jeolla","Jeonju"
"CUS1472","Female","52","Premium","Seoul","Dobong-gu"
"CUS1473","Male","39","Gold","Seoul","Jongno-gu"
"CUS1474","Male","30","Silver","Seoul","Gangnam-gu"
"CUS1475","Male","39","Premium","Gwangju","Gwangsan-gu"
"CUS1476","Male","30","Regular","Gyeonggi","Bucheon"
"CUS1477","Male","18","Regular","Gyeonggi","Yongin"
"CUS1478","Female","30","Regular","Daegu","Dong-gu"
"CUS1479","Male","38","Silver","Gyeonggi","Bucheon"
"CUS1480","Male","36","Regular","Daegu","Jung-gu"
"CUS1481","Female","18","Regular","Busan","Nam-gu"
"CUS1482","Male","18","Regular","Seoul","Seongdong-gu"
"CUS1483","Male","37","Premium","Gyeongsang","Changwon"
"CUS1484","Male","27","Regular","Seoul","Mapo-gu"
"CUS1485","Female","25","Regular","Gyeongsang","Changwon"
"CUS1486","Female","31","Regular","Jeju","Seogwipo"
"CUS1487","Male","18","Regular","Gwangju","Nam-gu"
"CUS1488","Female","45","Premium","Seoul","Nowon-gu"
"CUS1489","Male","47","Gold","Jeolla","Yeosu"
"CUS1490","Male","33","Regular","Seoul","Jongno-gu"
"CUS1491","Male","24","Silver","Gyeonggi","Suwon"
"CUS1492","Male","33","Gold","Incheon","Michuhol-gu"
"CUS1493","Female","23","Regular","Gyeonggi","Uijeongbu"
"CUS1494","Female","26","Silver","Gyeonggi","Pyeongtaek"
"CUS1495","Male","42","Silver","Incheon","Namdong-gu"
"CUS1496","Male","24","Regular","Seoul","Seongdong-gu"
"CUS1497","Female","40","Regular","Gangwon","Samcheok"
"CUS1498","Female","23","Silver","Seoul","Gangnam-gu"
"CUS1499","Male","18","Regular","Gyeonggi","Bucheon"
"CUS1500","Female","34","Regular","Gyeonggi","Yongin"
"CUS1501","Male","28","Regular","Seoul","Dobong-gu"
"CUS1502","Male","27","Regular","Seoul","Seongdong-gu"
"CUS1503","Male","31","Regular","Jeolla","Yeosu"
"CUS1504","Male","47","Silver","Chungcheong","Cheongju"
"CUS1505","Male","19","Regular","Busan","Busanjin-gu"
"CUS1506","Male","18","Regular","Gwangju","Dong-gu"
"CUS1507","Male","41","Silver","Gyeongsang","Pohang"
"CUS1508","Male","31","Regular","Seoul","Nowon-gu"
"CUS1509","Female","31","Regular","Gyeonggi","Hwaseong"
"CUS1510","Male","30","Regular","Gyeonggi","Uijeongbu"
"CUS1511","Female","18","Regular","Gyeongsang","Gyeongju"
"CUS1512","Male","31","Silver","Jeolla","Jeonju"
"CUS1513","Female","29","Gold","Gwangju","Buk-gu"
"CUS1514","Male","18","Regular","Chungcheong","Gongju"
"CUS1515","Male","53","Premium","Gwangju","Nam-gu"
"CUS1516","Male","43","Gold","Gangwon","Chuncheon"
"CUS1517","Male","44","Regular","Gyeonggi","Hwaseong"
"CUS1518","Female","24","Silver","Gyeonggi","Hwaseong"
"CUS1519","Male","38","Silver","Gyeonggi","Uijeongbu"
"CUS1520","Female","22","Regular","Busan","Nam-gu"
"CUS1521","Male","19","Silver","Gyeonggi","Bucheon"
"CUS1522","Female","32","Silver","Gyeongsang","Jinju"
"CUS1523","Female","37","Regular","Gyeongsang","Jinju"
"CUS1524","Male","32","Silver","Busan","Busanjin-gu"
"CUS1525","Female","26","Regular","Seoul","Yeongdeungpo-gu"
"CUS1526","Male","25","Regular","Seoul","Seocho-gu"
"CUS1527","Male","37","Regular","Jeju","Jeju city"
"CUS1528","Male","33","Regular","Busan","Nam-gu"
"CUS1529","Male","40","Silver","Daejeon","Seo-gu"
"CUS1530","Female","39","Silver","Jeju","Seogwipo"
"CUS1531","Female","29","Silver","Gyeonggi","Uijeongbu"
"CUS1532","Male","26","Silver","Gangwon","Samcheok"
"CUS1533","Male","25","Regular","Gyeonggi","Suwon"
"CUS1534","Female","37","Regular","Chungcheong","Cheongju"
"CUS1535","Male","34","Gold","Gwangju","Seo-gu"
"CUS1536","Female","21","Silver","Seoul","Yeongdeungpo-gu"
"CUS1537","Male","27","Silver","Busan","Suyeong-gu"
"CUS1538","Female","23","Regular","Seoul","Seongdong-gu"
"CUS1539","Female","30","Gold","Busan","Suyeong-gu"
"CUS1540","Male","50","Silver","Gyeongsang","Changwon"
"CUS1541","Female","27","Silver","Gyeongsang","Gyeongju"
"CUS1542","Female","36","Silver","Gyeonggi","Yongin"
"CUS1543","Female","29","Silver","Busan","Dongrae-gu"
"CUS1544","Female","31","Premium","Incheon","Yeonsu-gu"
"CUS1545","Male","45","Premium","Daejeon","Yuseong-gu"
"CUS1546","Male","46","Silver","Seoul","Yeongdeungpo-gu"
"CUS1547","Male","61","Silver","Incheon","Bupyeong-gu"
"CUS1548","Female","22","Silver","Gyeonggi","Hwaseong"
"CUS1549","Female","54","Gold","Seoul","Songpa-gu"
"CUS1550","Female","22","Regular","Gyeonggi","Pyeongtaek"
"CUS1551","Male","18","Regular","Busan","Suyeong-gu"
"CUS1552","Male","29","Regular","Daejeon","Daedeok-gu"
"CUS1553","Female","43","Regular","Gyeonggi","Bucheon"
"CUS1554","Female","32","Regular","Busan","Haeundae-gu"
"CUS1555","Female","20","Silver","Jeju","Jeju city"
"CUS1556","Male","34","Regular","Busan","Busanjin-gu"
"CUS1557","Male","24","Regular","Seoul","Seocho-gu"
"CUS1558","Female","38","Silver","Seoul","Gwanak-gu"
"CUS1559","Female","20","Regular","Gwangju","Gwangsan-gu"
"CUS1560","Male","30","Regular","Seoul","Seongdong-gu"
"CUS1561","Male","28","Regular","Gangwon","Wonju"
"CUS1562","Male","23","Regular","Chungcheong","Cheonan"
"CUS1563","Male","48","Regular","Gyeonggi","Hwaseong"
"CUS1564","Female","18","Regular","Incheon","Bupyeong-gu"
"CUS1565","Female","21","Regular","Gyeonggi","Goyang"
"CUS1566","Female","38","Premium","Gwangju","Seo-gu"
"CUS1567","Male","51","Gold","Jeju","Seogwipo"
"CUS1568","Male","40","Silver","Gyeonggi","Pyeongtaek"
"CUS1569","Male","21","Regular","Gyeonggi","Goyang"
"CUS1570","Male","49","Premium","Gyeonggi","Uijeongbu"
"CUS1571","Female","30","Regular","Seoul","Mapo-gu"
"CUS1572","Male","35","Regular","Busan","Suyeong-gu"
"CUS1573","Male","43","Gold","Gyeonggi","Seongnam"
"CUS1574","Female","54","Regular","Seoul","Seongdong-gu"
"CUS1575","Male","22","Regular","Gyeongsang","Changwon"
"CUS1576","Male","42","Premium","Daegu","Dong-gu"
"CUS1577","Female","42","Regular","Incheon","Michuhol-gu"
"CUS1578","Female","41","Gold","Gyeonggi","Seongnam"
"CUS1579","Female","28","Gold","Daegu","Dong-gu"
"CUS1580","Female","31","Regular","Gyeonggi","Seongnam"
"CUS1581","Female","26","Gold","Jeolla","Gwangyang"
"CUS1582","Female","46","Gold","Seoul","Dobong-gu"
"CUS1583","Female","24","Regular","Gyeonggi","Hwaseong"
"CUS1584","Female","30","Regular","Gyeonggi","Ansan"
"CUS1585","Female","","Premium","Seoul","Yeongdeungpo-gu"
"CUS1586","Male","34","Gold","Seoul","Seocho-gu"
"CUS1587","Male","44","Silver","Gyeonggi","Suwon"
"CUS1588","Male","26","Regular","Chungcheong","Sejong"
"CUS1589","Female","51","Premium","Busan","Suyeong-gu"
"CUS1590","Male","37","Premium","Seoul","Songpa-gu"
"CUS1591","Male","31","Premium","Gwangju","Nam-gu"
"CUS1592","Male","41","Regular","Gyeongsang","Andong"
"CUS1593","Female","38","Silver","Gyeonggi","Hwaseong"
"CUS1594","Female","23","Regular","Daejeon","Yuseong-gu"
"CUS1595","Male","41","Regular","Gyeonggi","Suwon"
"CUS1596","Female","36","Regular","Jeju","Jeju city"
"CUS1597","Male","27","Regular","Gangwon","Gangneung"
"CUS1598","Male","31","Regular","Gyeongsang","Changwon"
"CUS1599","Male","51","Gold","Gyeonggi","Ansan"
"CUS1600","Female","19","Silver","Gyeonggi","Goyang"
"CUS1601","Female","26","Regular","Seoul","Mapo-gu"
"CUS1602","Male","18","Regular","Seoul","Jongno-gu"
"CUS1603","Male","37","Regular","Gyeonggi","Seongnam"
"CUS1604","Female","34","Silver","Seoul","Gwanak-gu"
"CUS1605","Male","22","Regular","Daegu","Suseong-gu"
"CUS1606","Female","43","Regular","Busan","Suyeong-gu"
"CUS1607","Female","32","Silver","Daegu","Buk-gu"
"CUS1608","Male","25","Regular","Jeju","Jeju city"
"CUS1609","Male","46","Premium","Busan","Dongrae-gu"
"CUS1610","Male","51","Gold","Gwangju","Gwangsan-gu"
"CUS1611","Male","32","Regular","Gyeonggi","Yongin"
"CUS1612","Male","28","Regular","Daegu","Buk-gu"
"CUS1613","Female","29","Regular","Chungcheong","Asan"
"CUS1614","Male","30","Gold","Gyeonggi","Ansan"
"CUS1615","Male","31","Gold","Seoul","Jongno-gu"
"CUS1616","Male","33","Silver","Jeju","Seogwipo"
"CUS1617","Male","25","Regular","Gyeonggi","Seongnam"
"CUS1618","Male","36","Regular","Seoul","Nowon-gu"
"CUS1619","Male","23","Gold","Gyeonggi","Namyangju"
"CUS1620","Female","27","Regular","Seoul","Gangnam-gu"
"CUS1621","Female","28","Regular","Gyeongsang","Jinju"
"CUS1622","Female","39","Gold","Seoul","Songpa-gu"
"CUS1623","Male","35","Silver","Gyeonggi","Namyangju"
"CUS1624","Female","24","Regular","Gyeonggi","Seongnam"
"CUS1625","Female","24","Regular","Seoul","Jongno-gu"
"CUS1626","Female","36","Silver","Gyeonggi","Uijeongbu"
"CUS1627","Female","32","Regular","Gyeonggi","Ansan"
"CUS1628","Female","35","Silver","Gyeonggi","Bucheon"
"CUS1629","Male","38","Regular","Gyeonggi","Yongin"
"CUS1630","Male","26","Premium","Jeolla","Jeonju"
"CUS1631","Female","31","Regular","Busan","Haeundae-gu"
"CUS1632","Male","19","Regular","Gyeonggi","Yongin"
"CUS1633","Male","41","Premium","Gyeonggi","Pyeongtaek"
"CUS1634","Female","23","Regular","Seoul","Mapo-gu"
"CUS1635","Male","25","Silver","Gyeonggi","Goyang"
"CUS1636","Female","18","Regular","Seoul","Yeongdeungpo-gu"
"CUS1637","Male","48","Premium","Gyeongsang","Gyeongju"
"CUS1638","Female","18","Regular","Jeolla","Jeonju"
"CUS1639","Male","41","Premium","Gangwon","Gangneung"
"CUS1640","Male","34","Regular","Seoul","Songpa-gu"
"CUS1641","Female","35","Silver","Gyeonggi","Hwaseong"
"CUS1642","Male","18","Regular","Busan","Saha-gu"
"CUS1643","Male","40","Premium","Seoul","Gangnam-gu"
"CUS1644","Female","39","Regular","Incheon","Seo-gu"
"CUS1645","Female","35","Silver","Busan","Haeundae-gu"
"CUS1646","Male","29","Regular","Incheon","Seo-gu"
"CUS1647","Female","18","Regular","Gwangju","Seo-gu"
"CUS1648","Female","26","Gold","Gyeonggi","Seongnam"
"CUS1649","Male","20","Gold","Busan","Saha-gu"
"CUS1650","Female","37","Regular","Gangwon","Samcheok"
"CUS1651","Male","34","Silver","Seoul","Jongno-gu"
"CUS1652","Female","60","Premium","Gyeonggi","Seongnam"
"CUS1653","Male","38","Gold","Incheon","Namdong-gu"
"CUS1654","Female","23","Silver","Chungcheong","Sejong"
"CUS1655","Female","28","Regular","Daejeon","Seo-gu"
"CUS1656","Female","29","Gold","Gyeonggi","Suwon"
"CUS1657","Male","47","Premium","Seoul","Seongdong-gu"
"CUS1658","Male","26","Regular","Gyeongsang","Pohang"
"CUS1659","Male","22","Silver","Gyeonggi","Namyangju"
"CUS1660","Male","","Regular","Daejeon","Seo-gu"
"CUS1661","Male","18","Regular","Seoul","Seongdong-gu"
"CUS1662","Female","19","Regular","Busan","Saha-gu"
"CUS1663","Male","28","Regular","Seoul","Yeongdeungpo-gu"
"CUS1664","Female","36","Silver","Gyeonggi","Namyangju"
"CUS1665","Female","39","Regular","Jeju","Jeju city"
"CUS1666","Male","37","Regular","Incheon","Michuhol-gu"
"CUS1667","Male","42","Regular","Daegu","Suseong-gu"
"CUS1668","Female","42","Gold","Seoul","Mapo-gu"
"CUS1669","Female","23","Gold","Seoul","Mapo-gu"
"CUS1670","Male","39","Premium","Seoul","Jongno-gu"
"CUS1671","Female","39","Regular","Seoul","Seocho-gu"
"CUS1672","Male","18","Regular","Busan","Haeundae-gu"
"CUS1673","Female","25","Regular","Gyeonggi","Bucheon"
"CUS1674","Female","18","Regular","Daejeon","Daedeok-gu"
"CUS1675","Female","23","Regular","Gyeonggi","Pyeongtaek"
"CUS1676","Female","35","Regular","Seoul","Songpa-gu"
"CUS1677","Male","37","Silver","Seoul","Jongno-gu"
"CUS1678","Male","32","Regular","Chungcheong","Gongju"
"CUS1679","Male","30","Regular","Daegu","Dong-gu"
"CUS1680","Female","25","Regular","Seoul","Songpa-gu"
"CUS1681","Male","26","Silver","Gyeonggi","Goyang"
"CUS1682","Male","38","Regular","Gangwon","Gangneung"
"CUS1683","Male","39","Silver","Gyeonggi","Seongnam"
"CUS1684","Female","30","Premium","Incheon","Michuhol-gu"
"CUS1685","Female","22","Gold","Seoul","Seocho-gu"
"CUS1686","Female","33","Regular","Gyeonggi","Yongin"
"CUS1687","Female","","Gold","Incheon","Namdong-gu"
"CUS1688","Female","38","Regular","Busan","Nam-gu"
"CUS1689","Male","20","Regular","Seoul","Seocho-gu"
"CUS1690","Male","23","Regular","Busan","Busanjin-gu"
"CUS1691","Female","32","Regular","Seoul","Yeongdeungpo-gu"
"CUS1692","Female","43","Gold","Seoul","Songpa-gu"
"CUS1693","Male","39","Gold","Gangwon","Samcheok"
"CUS1694","Male","25","Silver","Gangwon","Chuncheon"
"CUS1695","Male","24","Regular","Daegu","Buk-gu"
"CUS1696","Male","29","Regular","Incheon","Bupyeong-gu"
"CUS1697","Male","19","Regular","Gyeonggi","Namyangju"
"CUS1698","Male","38","Gold","Daegu","Jung-gu"
"CUS1699","Male","18","Regular","Seoul","Yeongdeungpo-gu"
"CUS1700","Male","51","Silver","Seoul","Jongno-gu"
"CUS1701","Male","30","Gold","Chungcheong","Asan"
"CUS1702","Female","30","Regular","Seoul","Gwanak-gu"
"CUS1703","Female","22","Regular","Seoul","Yeongdeungpo-gu"
"CUS1704","Female","20","Silver","Gyeongsang","Gyeongju"
"CUS1705","Male","35","Silver","Gangwon","Chuncheon"
"CUS1706","Male","28","Silver","Gyeonggi","Suwon"
"CUS1707","Male","32","Premium","Gyeonggi","Yongin"
"CUS1708","Female","20","Regular","Gyeongsang","Changwon"
"CUS1709","Female","37","Silver","Daegu","Suseong-gu"
"CUS1710","Female","38","Regular","Daegu","Dong-gu"
"CUS1711","Female","39","Premium","Daegu","Buk-gu"
"CUS1712","Male","36","Regular","Seoul","Yeongdeungpo-gu"
"CUS1713","Male","26","Silver","Gangwon","Wonju"
"CUS1714","Male","","Regular","Gyeonggi","Seongnam"
"CUS1715","Male","35","Silver","Jeolla","Jeonju"
"CUS1716","Female","23","Premium","Seoul","Yeongdeungpo-gu"
"CUS1717","Female","41","Regular","Gyeonggi","Seongnam"
"CUS1718","Female","23","Silver","Daegu","Dalseo-gu"
"CUS1719","Male","32","Regular","Seoul","Seocho-gu"
"CUS1720","Female","25","Silver","Seoul","Yeongdeungpo-gu"
"CUS1721","Female","20","Gold","Chungcheong","Gongju"
"CUS1722","Female","18","Silver","Seoul","Songpa-gu"
"CUS1723","Female","39","Regular","Gangwon","Wonju"
"CUS1724","Male","26","Regular","Chungcheong","Gongju"
"CUS1725","Male","33","Regular","Busan","Suyeong-gu"
"CUS1726","Male","43","Gold","Seoul","Seongdong-gu"
"CUS1727","Male","21","Regular","Gyeonggi","Hwaseong"
"CUS1728","Female","33","Silver","Gwangju","Seo-gu"
"CUS1729","Female","39","Regular","Seoul","Seocho-gu"
"CUS1730","Male","31","Regular","Seoul","Seocho-gu"
"CUS1731","Female","26","Gold","Incheon","Yeonsu-gu"
"CUS1732","Male","18","Regular","Incheon","Namdong-gu"
"CUS1733","Male","43","Silver","Seoul","Gangnam-gu"
"CUS1734","Female","49","Silver","Daejeon","Seo-gu"
"CUS1735","Female","36","Regular","Seoul","Yeongdeungpo-gu"
"CUS1736","Male","36","Silver","Gyeongsang","Pohang"
"CUS1737","Female","31","Regular","Seoul","Jongno-gu"
"CUS1738","Male","48","Gold","Incheon","Bupyeong-gu"
"CUS1739","Male","32","Gold","Daejeon","Jung-gu"
"CUS1740","Male","35","Regular","Daegu","Dong-gu"
"CUS1741","Male","18","Regular","Gyeongsang","Pohang"
"CUS1742","Male","31","Regular","Daejeon","Jung-gu"
"CUS1743","Male","32","Regular","Seoul","Dobong-gu"
"CUS1744","Male","35","Premium","Busan","Saha-gu"
"CUS1745","Male","27","Silver","Seoul","Songpa-gu"
"CUS1746","Female","28","Silver","Daegu","Jung-gu"
"CUS1747","Male","18","Regular","Gwangju","Nam-gu"
"CUS1748","Male","18","Regular","Jeju","Jeju city"
"CUS1749","Female","18","Regular","Gyeonggi","Uijeongbu"
"CUS1750","Male","32","Regular","Jeolla","Yeosu"
"CUS1751","Female","35","Regular","Jeolla","Jeonju"
"CUS1752","Male","43","Premium","Seoul","Nowon-gu"
"CUS1753","Male","30","Premium","Gyeonggi","Suwon"
"CUS1754","Male","38","Regular","Seoul","Gangnam-gu"
"CUS1755","Male","27","Regular","Seoul","Seongdong-gu"
"CUS1756","Male","","Regular","Gwangju","Dong-gu"
"CUS1757","Male","28","Silver","Seoul","Seongdong-gu"
"CUS1758","Female","42","Silver","Daegu","Jung-gu"
"CUS1759","Female","20","Silver","Daegu","Dalseo-gu"
"CUS1760","Female","35","Regular","Seoul","Jongno-gu"
"CUS1761","Female","37","Silver","Jeolla","Jeonju"
"CUS1762","Male","33","Premium","Daegu","Jung-gu"
"CUS1763","Male","39","Silver","Jeju","Seogwipo"
"CUS1764","Male","31","Gold","Seoul","Yeongdeungpo-gu"
"CUS1765","Male","19","Regular","Jeolla","Jeonju"
"CUS1766","Male","46","Regular","Gyeonggi","Suwon"
"CUS1767","Male","44","Premium","Gwangju","Buk-gu"
"CUS1768","Female","34","Regular","Seoul","Dobong-gu"
"CUS1769","Female","53","Premium","Seoul","Yeongdeungpo-gu"
"CUS1770","Female","40","Silver","Seoul","Gwanak-gu"
"CUS1771","Male","19","Regular","Seoul","Songpa-gu"
"CUS1772","Female","32","Regular","Gangwon","Sokcho"
"CUS1773","Male","20","Regular","Daegu","Buk-gu"
"CUS1774","Female","42","Premium","Seoul","Nowon-gu"
"CUS1775","Male","44","Gold","Seoul","Gwanak-gu"
"CUS1776","Female","29","Premium","Gyeongsang","Andong"
"CUS1777","Female","31","Gold","Busan","Saha-gu"
"CUS1778","Male","34","Gold","Gyeonggi","Bucheon"
"CUS1779","Female","18","Regular","Gyeonggi","Seongnam"
"CUS1780","Female","57","Premium","Seoul","Seongdong-gu"
"CUS1781","Female","30","Regular","Gangwon","Sokcho"
"CUS1782","Female","20","Regular","Jeolla","Yeosu"
"CUS1783","Female","38","Regular","Chungcheong","Cheongju"
"CUS1784","Male","37","Regular","Seoul","Gangnam-gu"
"CUS1785","Male","33","Regular","Incheon","Bupyeong-gu"
"CUS1786","Male","18","Regular","Jeju","Seogwipo"
"CUS1787","Female","32","Regular","Gangwon","Samcheok"
"CUS1788","Female","40","Regular","Chungcheong","Cheonan"
"CUS1789","Male","23","Silver","Incheon","Michuhol-gu"
"CUS1790","Male","26","Regular","Seoul","Gangnam-gu"
"CUS1791","Male","35","Regular","Chungcheong","Cheongju"
"CUS1792","Female","25","Silver","Gyeonggi","Uijeongbu"
"CUS1793","Male","53","Premium","Seoul","Dobong-gu"
"CUS1794","Female","24","Regular","Seoul","Nowon-gu"
"CUS1795","Male","43","Silver","Seoul","Gangnam-gu"
"CUS1796","Female","18","Regular","Seoul","Yeongdeungpo-gu"
"CUS1797","Male","21","Regular","Daejeon","Jung-gu"
"CUS1798","Female","39","Silver","Gangwon","Samcheok"
"CUS1799","Female","38","Regular","Seoul","Seongdong-gu"
"CUS1800","Female","32","Regular","Gyeonggi","Namyangju"
"CUS1801","Male","26","Silver","Chungcheong","Asan"
"CUS1802","Male","18","Silver","Seoul","Seocho-gu"
"CUS1803","Male","22","Premium","Gyeonggi","Hwaseong"
"CUS1804","Female","18","Premium","Busan","Haeundae-gu"
"CUS1805","Female","34","Regular","Gangwon","Chuncheon"
"CUS1806","Male","43","Regular","Busan","Haeundae-gu"
"CUS1807","Female","26","Regular","Gyeonggi","Suwon"
"CUS1808","Female","38","Silver","Gyeongsang","Changwon"
"CUS1809","Male","30","Silver","Incheon","Michuhol-gu"
"CUS1810","Female","24","Silver","Seoul","Seocho-gu"
"CUS1811","Male","31","Gold","Gyeonggi","Uijeongbu"
"CUS1812","Male","36","Premium","Gyeonggi","Namyangju"
"CUS1813","Female","21","Regular","Daejeon","Daedeok-gu"
"CUS1814","Male","33","Silver","Jeju","Seogwipo"
"CUS1815","Female","37","Silver","Gyeonggi","Pyeongtaek"
"CUS1816","Female","23","Silver","Seoul","Seongdong-gu"
"CUS1817","Male","40","Silver","Gwangju","Gwangsan-gu"
"CUS1818","Male","31","Regular","Seoul","Dobong-gu"
"CUS1819","Female","54","Premium","Seoul","Gangnam-gu"
"CUS1820","Female","22","Regular","Daegu","Buk-gu"
"CUS1821","Female","18","Regular","Seoul","Seocho-gu"
"CUS1822","Female","32","Gold","Seoul","Seongdong-gu"
"CUS1823","Female","37","Regular","Gyeongsang","Gyeongju"
"CUS1824","Female","33","Regular","Seoul","Nowon-gu"
"CUS1825","Female","34","Silver","Gwangju","Nam-gu"
"CUS1826","Female","24","Regular","Gyeonggi","Ansan"
"CUS1827","Female","42","Gold","Gwangju","Nam-gu"
"CUS1828","Female","35","Gold","Gyeonggi","Bucheon"
"CUS1829","Male","31","Gold","Busan","Haeundae-gu"
"CUS1830","Male","42","Gold","Gangwon","Gangneung"
"CUS1831","Female","62","Premium","Gyeonggi","Ansan"
"CUS1832","Male","39","Regular","Daegu","Jung-gu"
"CUS1833","Female","35","Regular","Gyeongsang","Andong"
"CUS1834","Female","38","Gold","Daegu","Dong-gu"
"CUS1835","Male","32","Silver","Seoul","Seongdong-gu"
"CUS1836","Female","18","Silver","Seoul","Mapo-gu"
